OBJECTID,CATAREA,CUM_AREA,nzsegment,LENGTHDOWN,Headwater,Hydseq,StreamOrde,euclid_dis,upElev,downElev,upcoordX,downcoordX,downcoordY,upcoordY,sinuosity,nzreach_re,headw_dist,segslpmean,LID,reachtype,FROM_NODE,TO_NODE,Shape_Leng,Shape_Le_1,FLOWDIR,REGC2017,REGC2017_N,AREA_SQ_KM,LAND_SQ_KM,BioR__OBJE,BioR__BioR,BioR__Hect,BioR__Glob,BioR__Bi_1,BioR__SHAP,BioR__SH_1,EcoD_OBJEC,EcoD_ECOLO,EcoD_ECO_1,EcoD_ECO_2,EcoD_SHAPE,EcoD_SHA_1,name_2,RID,NAME,REG_COUNCL,CLASS,SUBCLASS,NZTM_N,NZTM_E,WIDTH_OF_M,SHLN_PERIM,SURFC_AREA,INTRTDL_AR,MEAN_DEPTH,TOTAL_VOL,TDAL_RANGE,TDAL_PRISM,CATCHMT_AR,R_INFL_VOL,n,distance,feature_x,feature_y,nearest_x,nearest_y
"59577",189244.991133879200788,464073344.000000000000000,"4059738",0.000000000000000,"0","77557","6",21.213203435600001,3.897864818570000,1.935931682590000,1872741.607000000076368,1872756.591899999883026,5824503.110600000247359,5824488.076100000180304,1.000648032560000,"4001064","46180",5.284051219950000,"0","0","63689","63690",21.226950282099999,21.226950282062553,"1","04",Bay of Plenty Region,21883.23701590000,12070.49744960000,"416",North Eastern,"3809993",{2399417F-F307-441B-9243-D0AE87325049},North Eastern,6140862.133905312046409,38099933256.712272644042969,"372","13.02",Tauranga,Northern Volcanic Plateau,372742.947468293365091,-772871403.672450423240662,Wairoa River (Bay of Plenty),"146",Tauranga Harbour System,BOPRC,8. Shallow drowned valley,,5829840.365000000223517,1878823.439000000013039,1128.000000000000000,327072.000000000000000,200439588.000000000000000,77.000000000000000,2.000000000000000,425300509.000000000000000,1.700000000000000,211514717.000000000000000,1300.000000000000000,3415721.000000000000000,"1",8080.403487356469668,1872756.591899999883026,5824503.110600000247359,1878823.439086914062500,5829840.365112304687500
"61041",5419.194865426828983,356143200.000000000000000,"4061212",0.000000000000000,"0","72910","6",21.213203435600001,2.295731067660000,1.737537503240000,2028811.117700000060722,2028826.116600000066683,5821051.029900000430644,5821035.975599999539554,1.001775035430000,"4001460","55096",1.507305038090000,"0","0","65210","65211",21.250857623300000,21.250857623329189,"1","04",Bay of Plenty Region,21883.23701590000,12070.49744960000,"416",North Eastern,"3809993",{2399417F-F307-441B-9243-D0AE87325049},North Eastern,6140862.133905312046409,38099933256.712272644042969,"379","19.02",Motu,Raukumara,304298.372031920298468,-3179403563.345004558563232,Raukokore River,"147",Raukokore River,BOPRC,3. Hāpua-type lagoon,3B. Medium,5821278.995000000111759,2028833.523000000044703,9.000000000000000,-9999.000000000000000,-9999.000000000000000,0.000000000000000,-9999.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,354.000000000000000,1158941.000000000000000,"1",228.085501652565426,2028826.116600000066683,5821051.029900000430644,2028833.523071289062500,5821278.995117187500000
"63068",1224222.223945868201554,1205129984.000000000000000,"4063013",0.000000000000000,"0","96090","6",1190.425974179999912,3.421932935710000,0.000000000000000,1899835.118299999972805,1900930.259800000116229,5816683.731800000183284,5816216.553600001148880,1.260877612880000,"4002050","85700",0.164698897144000,"0","0","67316","67317",1500.981460629999901,1500.981460633222468,"1","04",Bay of Plenty Region,21883.23701590000,12070.49744960000,"416",North Eastern,"3809993",{2399417F-F307-441B-9243-D0AE87325049},North Eastern,6140862.133905312046409,38099933256.712272644042969,"372","13.02",Tauranga,Northern Volcanic Plateau,372742.947468293365091,-772871403.672450423240662,Kaituna River (Bay of Plenty),"148",Maketu Estuary,BOPRC,7. Tidal lagoon,7A. Permanently open,5815834.133999999612570,1904320.020000000018626,192.000000000000000,12907.000000000000000,2182561.000000000000000,58.000000000000000,2.000000000000000,3548524.000000000000000,1.700000000000000,2639051.000000000000000,2.000000000000000,45792.000000000000000,"1",3494.608850978996088,1900930.259800000116229,5816683.731800000183284,1904320.020080566406250,5815834.134094238281250
"71886",167032.265228636679240,1390039296.000000000000000,"4071987",0.000000000000000,"0","119231","6",255.440795489000010,4.972235679630000,1.533608913420000,2004777.363300000317395,2004611.780899999896064,5800003.610600000247359,5799808.569099999964237,1.101498839680000,"4004985","150592",0.771243182158000,"0","0","76292","76293",281.367739839000023,281.367739838529303,"1","04",Bay of Plenty Region,21883.23701590000,12070.49744960000,"416",North Eastern,"3809993",{2399417F-F307-441B-9243-D0AE87325049},North Eastern,6140862.133905312046409,38099933256.712272644042969,"379","19.02",Motu,Raukumara,304298.372031920298468,-3179403563.345004558563232,Motu River,"149",Motu River,BOPRC,3. Hāpua-type lagoon,3A. Large,5800408.559000000357628,2003773.253000000026077,144.000000000000000,-9999.000000000000000,-9999.000000000000000,0.000000000000000,-9999.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1386.000000000000000,3644170.000000000000000,"1",931.188553955298175,2004611.780899999896064,5800003.610600000247359,2003773.253112792968750,5800408.559082031250000
"71957",7215.292666533474403,843260096.000000000000000,"4072173",0.000000000000000,"0","100547","6",47.434164902500001,2.359209060670000,0.000000000000000,1933163.083600000012666,1933178.029199999989942,5799619.196999999694526,5799574.125800000503659,1.080816385480000,"4005128","80492",2.847345918420000,"0","0","76365","76366",51.267622658199997,51.267622658217974,"1","04",Bay of Plenty Region,21883.23701590000,12070.49744960000,"416",North Eastern,"3809993",{2399417F-F307-441B-9243-D0AE87325049},North Eastern,6140862.133905312046409,38099933256.712272644042969,"384","14.01",Te Teko,Whakatane,104144.822355192882242,-334400776.540028393268585,Tarawera River,"150",Tarawera River,BOPRC,6. Tidal river mouth,,5799583.888000000268221,1933183.246000000042841,30.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,838.000000000000000,1064593.000000000000000,"1",35.692195317037722,1933178.029199999989942,5799619.196999999694526,1933183.246093750000000,5799583.888122559525073
"73646",712590.681502496358007,3001923072.000000000000000,"4073584",0.000000000000000,"0","160653","6",755.589835824000033,6.589233875270000,0.000000000000000,1940765.866300000110641,1941335.735499999951571,5797169.202999999746680,5796672.765899999998510,1.085093831970000,"4005774","197642",0.499643905093000,"0","0","78084","78085",819.885870353999962,819.885870353927658,"1","04",Bay of Plenty Region,21883.23701590000,12070.49744960000,"416",North Eastern,"3809993",{2399417F-F307-441B-9243-D0AE87325049},North Eastern,6140862.133905312046409,38099933256.712272644042969,"384","14.01",Te Teko,Whakatane,104144.822355192882242,-334400776.540028393268585,Rangataiki River,"151",Rangitaiki River,BOPRC,6. Tidal river mouth,,5797124.592000000178814,1941297.672000000020489,35.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,2939.000000000000000,3050874.000000000000000,"1",58.642588434133401,1941335.735499999951571,5797169.202999999746680,1941297.672119140857831,5797124.592102050781250
"76552",654950.507718144450337,1744594944.000000000000000,"4076553",0.000000000000000,"0","137889","7",537.703449868000007,3.336239576340000,0.000000000000000,1949513.448799999896437,1949783.059600000269711,5792226.480399999767542,5791760.519100000150502,1.074050051950000,"4006872","123893",0.355493465177000,"0","0","81041","81042",577.520418264000000,577.520418264172463,"1","04",Bay of Plenty Region,21883.23701590000,12070.49744960000,"416",North Eastern,"3809993",{2399417F-F307-441B-9243-D0AE87325049},North Eastern,6140862.133905312046409,38099933256.712272644042969,"384","14.01",Te Teko,Whakatane,104144.822355192882242,-334400776.540028393268585,Whakatane River,"152",Whakatane River,BOPRC,6. Tidal river mouth,6B. Spit enclosed,5792995.759999998845160,1952463.378000000026077,129.000000000000000,28526.000000000000000,1507392.000000000000000,31.000000000000000,4.000000000000000,6359039.000000000000000,1.700000000000000,2169092.000000000000000,1772.000000000000000,4805620.000000000000000,"1",2788.529817292076586,1949783.059600000269711,5792226.480399999767542,1952463.378112792968750,5792995.760070800781250
"100075",115204.789499772276031,364513983.999999940395355,"3100226",0.000000000000000,"0","106663","6",204.022057630999996,8.986850738530000,0.000000000000000,1750064.187900000018999,1749899.328200000105426,5758742.687100000679493,5758862.887000000104308,1.052386925970000,"3030336","44937",2.522159495950000,"0","0","104696","104812",214.710146060000000,214.710146060168768,"1","03",Waikato Region,34888.44518800000,23899.89878450000,"415",Western North Island,"1457231",{FA1D5DC5-E5DF-4C1D-B636-BDCD9EC4AB7D},Western North Island,3273685.956958715338260,14572310124.708490371704102,"398","12.03",Herangi,Tainui,137722.465719228493981,-547847034.110823154449463,Marokopa River,"153",Marakopa River,WRC,6. Tidal river mouth,6B. Spit enclosed,5758657.030000000260770,1749891.493000000016764,230.000000000000000,17834.000000000000000,659518.000000000116415,14.000000000000000,5.000000000000000,2973975.000000000000000,3.000000000000000,1837757.000000000000000,367.000000000000000,1137806.000000000000000,"1",86.014603701624281,1749899.328200000105426,5758742.687100000679493,1749891.493103027343750,5758657.030090332031250
"115926",965281.067402706714347,538657600.000000000000000,"5115662",0.000000000000000,"0","118238","6",1340.872850049999897,20.041805267299999,1.231759667400000,2061876.586899999994785,2063034.794599999906495,5739221.399299999698997,5739896.534699998795986,1.182676073940000,"5008880","78918",0.803704782910000,"0","0","120181","120720",1585.818237940000017,1585.818237944095699,"1","05",Gisborne Region,13989.56640760000,8385.81580304000,"420",Eastern North Island,"1162075",{F40186D1-3DC9-4A39-8752-4EAEA9052344},Eastern North Island,1124564.040616889018565,11620746321.316089630126953,"382","20.02",Waiapu,East Cape,355549.900891669094563,-3328322783.548686027526855,Uawa River,"154",Uawa River (Tolaga Bay),GDC,6. Tidal river mouth,6B. Spit enclosed,5739245.322999999858439,2063555.675000000046566,137.000000000000000,26245.000000000000000,1129627.000000000000000,23.000000000000000,3.000000000000000,3216449.000000000000000,1.500000000000000,1475920.000000000000000,557.000000000000000,1276990.000000000000000,"1",521.429625860041824,2063034.794599999906495,5739221.399299999698997,2063555.675109863281250,5739245.323120117187500
"131555",3599.976549233937931,383388288.000000000000000,"3131837",0.000000000000000,"0","132200","6",21.213203435600001,3.585559844970000,2.320018529890000,1741017.509899999946356,1741002.524900000076741,5719177.585599999874830,5719192.600399999879301,0.999993826703000,"3042776","75053",3.414117149150000,"0","0","136400","136401",21.213072480200001,21.213072480199148,"1","03",Waikato Region,34888.44518800000,23899.89878450000,"415",Western North Island,"1457231",{FA1D5DC5-E5DF-4C1D-B636-BDCD9EC4AB7D},Western North Island,3273685.956958715338260,14572310124.708490371704102,"406","24.01",North Taranaki,Taranaki,358833.346647690050304,-2553389021.355181694030762,Awakino River,"155",Awakino River,WRC,6. Tidal river mouth,6B. Spit enclosed,5719179.763000000268221,1740901.902000000001863,190.000000000000000,14283.000000000000000,324272.000000000000000,0.000000000000000,5.000000000000000,1646005.000000000000000,3.100000000000000,997461.000000000000000,382.000000000000000,1281390.000000000000000,"1",100.646358915565017,1741002.524900000076741,5719177.585599999874830,1740901.902099609375000,5719179.763122558593750
"134699",458099.319388650590554,1445778688.000000238418579,"3134894",0.000000000000000,"0","139264","6",508.366009878999989,16.644727706899999,1.984352469440000,1741441.401899999706075,1740946.519299999810755,5715112.539800000376999,5715233.021299999207258,1.071482283680000,"3043401","162378",1.651851566180000,"0","0","139494","139570",544.705173208000019,544.705173208466704,"1","03",Waikato Region,34888.44518800000,23899.89878450000,"415",Western North Island,"1457231",{FA1D5DC5-E5DF-4C1D-B636-BDCD9EC4AB7D},Western North Island,3273685.956958715338260,14572310124.708490371704102,"406","24.01",North Taranaki,Taranaki,358833.346647690050304,-2553389021.355181694030762,Mokau River,"156",Mokau River,WRC,6. Tidal river mouth,6B. Spit enclosed,5714693.246000000275671,1740356.347999999998137,337.000000000000000,18312.000000000000000,1083911.000000000000000,0.000000000000000,5.000000000000000,5511303.000000000000000,3.100000000000000,3343698.000000000000000,1452.000000000000000,3915523.000000000000000,"1",723.953919038121398,1740946.519299999810755,5715112.539800000376999,1740356.348083496093750,5714693.246093750000000
"143215",100260.654984004606376,2183133952.000000000000000,"5143426",0.000000000000000,"0","151987","7",138.293166858999996,0.000000000000000,0.000000000000000,2029658.831500000087544,2029794.099799999967217,5703554.325000000186265,5703584.266800000332296,1.067964523050000,"5013426","112145",0.000000000000000,"0","0","148075","148089",147.692195986999991,147.692195986538593,"1","05",Gisborne Region,13989.56640760000,8385.81580304000,"420",Eastern North Island,"1162075",{F40186D1-3DC9-4A39-8752-4EAEA9052344},Eastern North Island,1124564.040616889018565,11620746321.316089630126953,"401","20.03",Turanga,East Cape,167375.138376002869336,-877395578.414362430572510,Waipaoa River,"157",Waipaoa River,GDC,6. Tidal river mouth,6B. Spit enclosed,5703399.111999999731779,2029765.385999999940395,285.000000000000000,19098.000000000000000,1073747.000000000000000,2.000000000000000,4.000000000000000,4675430.000000000000000,1.400000000000000,1529244.000000000232831,585.000000000000000,1125912.000000000000000,"1",157.846487804565129,2029794.099799999967217,5703554.325000000186265,2029765.386108398437500,5703399.112121582031250
"156934",255522.062356378039112,1139361024.000000000000000,"6157079",0.000000000000000,"0","183328","6",222.991031209999989,3.459528923030000,0.000000000000000,1706522.111999999964610,1706372.001699999673292,5683869.221599999815226,5683704.367800000123680,1.018415369940000,"6001707","168792",0.888827570961000,"0","0","161843","161844",227.097493543000013,227.097493542803846,"1","07",Taranaki Region,12696.95762600000,7254.35732565000,"415",Western North Island,"1457231",{FA1D5DC5-E5DF-4C1D-B636-BDCD9EC4AB7D},Western North Island,3273685.956958715338260,14572310124.708490371704102,"411","25.01",Egmont,Egmont,267258.576790397928562,-2679883764.125142574310303,Waitara River,"158",Waitara River,TRC,6. Tidal river mouth,6B. Spit enclosed,5683857.466000000014901,1706381.105999999912456,153.000000000000000,9854.000000000000000,419728.999999999941792,0.000000000000000,5.000000000000000,2131199.000000000000000,3.100000000000000,1293504.000000000000000,1154.000000000000000,3943561.000000000000000,"1",14.868789453827166,1706372.001699999673292,5683869.221599999815226,1706381.106079101562500,5683857.466125488281250
"171272",902.504070126608099,3673586688.000000000000000,"8171566",0.000000000000000,"0","169636","8",15.000000000000000,2.438095808030000,2.066299676900000,1982540.052699999883771,1982540.061699999962002,5666817.262299999594688,5666832.283200000412762,1.001393513140000,"8014810","145561",1.419866393050000,"0","0","176265","176266",15.020902697100000,15.020902697061391,"1","06",Hawke's Bay Region,21444.16000310000,14137.21034330000,"420",Eastern North Island,"1162075",{F40186D1-3DC9-4A39-8752-4EAEA9052344},Eastern North Island,1124564.040616889018565,11620746321.316089630126953,"407","22.03",Waihua,Wairoa,352557.086749589245301,-1393937217.010110378265381,Wairoa River (Hawkes Bay),"159",Wairoa River,HBRC,6. Tidal river mouth,6B. Spit enclosed,5666819.298000000417233,1982703.432999999960884,174.000000000000000,21383.000000000000000,2498812.000000000000000,16.000000000000000,4.000000000000000,9734902.000000000000000,1.500000000000000,3409409.000000000000000,311.000000000000000,637732.000000000000000,"1",163.384089154953045,1982540.061699999962002,5666817.262299999594688,1982703.433105468750000,5666819.298095703125000
