NAME_name2,Buffer_Size,Metrics,KdPAR,StreamOrde,CLASS,Interface,Kd490
Tukituki River_Tukituki River,15000,percentile10,0.10957985371351242,7,6. Tidal river mouth,Tidal river mouths,0.08093162551522255
Tukituki River_Tukituki River,15000,percentile90,0.3177616834640503,7,6. Tidal river mouth,Tidal river mouths,0.3274558842182159
Tukituki River_Tukituki River,15000,percentile95,0.4203916311264038,7,6. Tidal river mouth,Tidal river mouths,0.3976154327392577
Turakina River_Turakina River,15000,valid_days_pc,59.380991509175566,6,6. Tidal river mouth,Tidal river mouths,57.02547247329499
Turakina River_Turakina River,15000,var,0.01732743835441373,6,6. Tidal river mouth,Tidal river mouths,0.012749119173109376
Turakina River_Turakina River,15000,mean,0.16609061629308655,6,6. Tidal river mouth,Tidal river mouths,0.13834668397921335
Turakina River_Turakina River,15000,median,0.13156263530254364,6,6. Tidal river mouth,Tidal river mouths,0.10754182562232018
Turakina River_Turakina River,15000,percentile5,0.06748174391686916,6,6. Tidal river mouth,Tidal river mouths,0.056695576198399066
Turakina River_Turakina River,15000,percentile10,0.0783763773739338,6,6. Tidal river mouth,Tidal river mouths,0.06197157427668571
Turakina River_Turakina River,15000,percentile90,0.2747667104005813,6,6. Tidal river mouth,Tidal river mouths,0.2331116281449795
Turakina River_Turakina River,15000,percentile95,0.3634472891688348,6,6. Tidal river mouth,Tidal river mouths,0.31083575487136766
Turanganui River_Turanganui River,15000,valid_days_pc,58.99753492193919,5,6. Tidal river mouth,Tidal river mouths,55.327307586962476
Turanganui River_Turanganui River,15000,var,0.010639726998738146,5,6. Tidal river mouth,Tidal river mouths,0.013366046588678928
Turanganui River_Turanganui River,15000,mean,0.16081808213431634,5,6. Tidal river mouth,Tidal river mouths,0.15711196579205075
Turanganui River_Turanganui River,15000,median,0.14665412157773972,5,6. Tidal river mouth,Tidal river mouths,0.13387036696076393
Turanganui River_Turanganui River,15000,percentile5,0.07300350852310658,5,6. Tidal river mouth,Tidal river mouths,0.05264791380614042
Turanganui River_Turanganui River,15000,percentile10,0.08395732939243317,5,6. Tidal river mouth,Tidal river mouths,0.0617571022361517
Turanganui River_Turanganui River,15000,percentile90,0.22284487485885623,5,6. Tidal river mouth,Tidal river mouths,0.2677599079906941
Turanganui River_Turanganui River,15000,percentile95,0.2799961492419242,5,6. Tidal river mouth,Tidal river mouths,0.3535089328885078
Two Thumb Bay_Stillwater River,15000,valid_days_pc,19.63845521774856,5,11. Coastal embayment,Fjords,15.639550807997809
Two Thumb Bay_Stillwater River,15000,var,0.03962296974319842,5,11. Coastal embayment,Fjords,8.839040731752233e-4
Two Thumb Bay_Stillwater River,15000,mean,0.15040009187578615,5,11. Coastal embayment,Fjords,0.09603551086266696
Two Thumb Bay_Stillwater River,15000,median,0.10341209918260574,5,11. Coastal embayment,Fjords,0.09143175929784776
Two Thumb Bay_Stillwater River,15000,percentile5,0.031237369775772086,5,11. Coastal embayment,Fjords,0.058497264981269836
Two Thumb Bay_Stillwater River,15000,percentile10,0.0408890224993229,5,11. Coastal embayment,Fjords,0.06387288123369217
Two Thumb Bay_Stillwater River,15000,percentile90,0.2709640026092529,5,11. Coastal embayment,Fjords,0.13264994323253632
Two Thumb Bay_Stillwater River,15000,percentile95,0.351059603691101,5,11. Coastal embayment,Fjords,0.1499277949333191
Uawa River (Tolaga Bay)_Uawa River,15000,valid_days_pc,58.312791016159956,6,6. Tidal river mouth,Tidal river mouths,55.65598466173651
Uawa River (Tolaga Bay)_Uawa River,15000,var,0.004626931392785842,6,6. Tidal river mouth,Tidal river mouths,0.005803194419054817
Uawa River (Tolaga Bay)_Uawa River,15000,mean,0.13873967440591528,6,6. Tidal river mouth,Tidal river mouths,0.12604453991255246
Uawa River (Tolaga Bay)_Uawa River,15000,median,0.1331319361925125,6,6. Tidal river mouth,Tidal river mouths,0.11254818923771381
Uawa River (Tolaga Bay)_Uawa River,15000,percentile5,0.06763701140880585,6,6. Tidal river mouth,Tidal river mouths,0.04881248790770769
Uawa River (Tolaga Bay)_Uawa River,15000,percentile10,0.07704276591539383,6,6. Tidal river mouth,Tidal river mouths,0.05515875052660703
Uawa River (Tolaga Bay)_Uawa River,15000,percentile90,0.19052923023700716,6,6. Tidal river mouth,Tidal river mouths,0.20132187306880953
Uawa River (Tolaga Bay)_Uawa River,15000,percentile95,0.22955596446990958,6,6. Tidal river mouth,Tidal river mouths,0.25497668609023094
Waiapu River_Waiapu River,15000,valid_days_pc,61.10654615173925,6,6. Tidal river mouth,Tidal river mouths,59.27143248425089
Waiapu River_Waiapu River,15000,var,0.009285693434103038,6,6. Tidal river mouth,Tidal river mouths,0.0068899012317044485
Waiapu River_Waiapu River,15000,mean,0.13664948371464844,6,6. Tidal river mouth,Tidal river mouths,0.1231619230722888
Waiapu River_Waiapu River,15000,median,0.1235967054963112,6,6. Tidal river mouth,Tidal river mouths,0.105340126901865
Waiapu River_Waiapu River,15000,percentile5,0.06797851622104645,6,6. Tidal river mouth,Tidal river mouths,0.04727191720157861
Waiapu River_Waiapu River,15000,percentile10,0.07763856649398804,6,6. Tidal river mouth,Tidal river mouths,0.05419499557465315
Waiapu River_Waiapu River,15000,percentile90,0.1856156438589096,6,6. Tidal river mouth,Tidal river mouths,0.2033691674470902
Waiapu River_Waiapu River,15000,percentile95,0.21838289871811867,6,6. Tidal river mouth,Tidal river mouths,0.26429942622780794
Waiatoto River_Waiatoto River,15000,valid_days_pc,51.27362366474939,6,6. Tidal river mouth,Tidal river mouths,46.97343193645577
Waiatoto River_Waiatoto River,15000,var,0.014548102879047063,6,6. Tidal river mouth,Tidal river mouths,0.019287177883445396
Waiatoto River_Waiatoto River,15000,mean,0.2009826567577214,6,6. Tidal river mouth,Tidal river mouths,0.1900237056250214
Waiatoto River_Waiatoto River,15000,median,0.17039015889167786,6,6. Tidal river mouth,Tidal river mouths,0.15475235879421234
Waiatoto River_Waiatoto River,15000,percentile5,0.09658937975764276,6,6. Tidal river mouth,Tidal river mouths,0.07455675266683101
Waiatoto River_Waiatoto River,15000,percentile10,0.10808781385421751,6,6. Tidal river mouth,Tidal river mouths,0.08819754123687744
Waiatoto River_Waiatoto River,15000,percentile90,0.30765282809734346,6,6. Tidal river mouth,Tidal river mouths,0.3103802889585496
Waiatoto River_Waiatoto River,15000,percentile95,0.39985986948013297,6,6. Tidal river mouth,Tidal river mouths,0.4378928273916244
Waiau River (ECAN)_Waiau Uwha River,15000,valid_days_pc,56.28594905505341,7,3. Hāpua-type lagoon,Non-tidal river mouths,53.27307586962476
Waiau River (ECAN)_Waiau Uwha River,15000,var,0.013145079156639948,7,3. Hāpua-type lagoon,Non-tidal river mouths,0.0077397287194240355
Waiau River (ECAN)_Waiau Uwha River,15000,mean,0.16724660672754993,7,3. Hāpua-type lagoon,Non-tidal river mouths,0.1466532723322166
Waiau River (ECAN)_Waiau Uwha River,15000,median,0.14474105834960938,7,3. Hāpua-type lagoon,Non-tidal river mouths,0.123795248568058
Waiau River (ECAN)_Waiau Uwha River,15000,percentile5,0.09050330072641372,7,3. Hāpua-type lagoon,Non-tidal river mouths,0.06925605610013008
Waiau River (ECAN)_Waiau Uwha River,15000,percentile10,0.09848003089427948,7,3. Hāpua-type lagoon,Non-tidal river mouths,0.07743560671806335
Waiau River (ECAN)_Waiau Uwha River,15000,percentile90,0.24345582723617554,7,3. Hāpua-type lagoon,Non-tidal river mouths,0.23320115804672245
Waiau River (ECAN)_Waiau Uwha River,15000,percentile95,0.31122936457395545,7,3. Hāpua-type lagoon,Non-tidal river mouths,0.29519869685173034
Waiau River (ES)_Waiau River,15000,valid_days_pc,48.58942755409477,7,3. Hāpua-type lagoon,Non-tidal river mouths,38.31826896740619
Waiau River (ES)_Waiau River,15000,var,0.03677816578855523,7,3. Hāpua-type lagoon,Non-tidal river mouths,0.04410710479691103
Waiau River (ES)_Waiau River,15000,mean,0.2714940534679906,7,3. Hāpua-type lagoon,Non-tidal river mouths,0.20603143560664836
Waiau River (ES)_Waiau River,15000,median,0.21094615757465365,7,3. Hāpua-type lagoon,Non-tidal river mouths,0.1656162366271019
Waiau River (ES)_Waiau River,15000,percentile5,0.11202502399682998,7,3. Hāpua-type lagoon,Non-tidal river mouths,0.08558936566114425
Waiau River (ES)_Waiau River,15000,percentile10,0.12879741191864014,7,3. Hāpua-type lagoon,Non-tidal river mouths,0.09441971629858016
Waiau River (ES)_Waiau River,15000,percentile90,0.47093881070613863,7,3. Hāpua-type lagoon,Non-tidal river mouths,0.340484282374382
Waiau River (ES)_Waiau River,15000,percentile95,0.5948705047368998,7,3. Hāpua-type lagoon,Non-tidal river mouths,0.42591819763183547
Waiaua River (BOPRC)_Waiaua River,15000,valid_days_pc,58.58668857847165,5,7. Tidal lagoon,Tidal river mouths,57.43631881676253
Waiaua River (BOPRC)_Waiaua River,15000,var,0.010971647388803896,5,7. Tidal lagoon,Tidal river mouths,0.013158198230690346
Waiaua River (BOPRC)_Waiaua River,15000,mean,0.16984872002800724,5,7. Tidal lagoon,Tidal river mouths,0.1606903125815765
Waiaua River (BOPRC)_Waiaua River,15000,median,0.14742982387542725,5,7. Tidal lagoon,Tidal river mouths,0.1353837475180626
Waiaua River (BOPRC)_Waiaua River,15000,percentile5,0.07017668299376964,5,7. Tidal lagoon,Tidal river mouths,0.055535140633583065
Waiaua River (BOPRC)_Waiaua River,15000,percentile10,0.0786806270480156,5,7. Tidal lagoon,Tidal river mouths,0.06349466592073441
Waiaua River (BOPRC)_Waiaua River,15000,percentile90,0.2800605773925782,5,7. Tidal lagoon,Tidal river mouths,0.2709994524717332
Waiaua River (BOPRC)_Waiaua River,15000,percentile95,0.3471212178468704,5,7. Tidal lagoon,Tidal river mouths,0.34827820956706995
Waihao River_Waihao River,15000,valid_days_pc,55.190358805806625,5,4. Beach stream,Non-tidal river mouths,47.90468364831553
Waihao River_Waihao River,15000,var,0.011425245066009303,5,4. Beach stream,Non-tidal river mouths,0.00830855514751973
Waihao River_Waihao River,15000,mean,0.19080216242347106,5,4. Beach stream,Non-tidal river mouths,0.17605801393997336
Waihao River_Waihao River,15000,median,0.1674700826406479,5,4. Beach stream,Non-tidal river mouths,0.15387971699237823
Waihao River_Waihao River,15000,percentile5,0.1078264817595482,5,4. Beach stream,Non-tidal river mouths,0.08507027029991149
Waihao River_Waihao River,15000,percentile10,0.11851438879966736,5,4. Beach stream,Non-tidal river mouths,0.09392262250185013
Waihao River_Waihao River,15000,percentile90,0.27153990864753724,5,4. Beach stream,Non-tidal river mouths,0.27668461203575134
Waihao River_Waihao River,15000,percentile95,0.332925996184349,5,4. Beach stream,Non-tidal river mouths,0.35128836929798124
Waihao River_Waimate Creek,15000,valid_days_pc,55.245138318268964,5,4. Beach stream,Non-tidal river mouths,47.98685291700904
Waihao River_Waimate Creek,15000,var,0.011988823001634012,5,4. Beach stream,Non-tidal river mouths,0.00815829815756881
Waihao River_Waimate Creek,15000,mean,0.19143111728238893,5,4. Beach stream,Non-tidal river mouths,0.17576229761218543
Waihao River_Waimate Creek,15000,median,0.1685422584414482,5,4. Beach stream,Non-tidal river mouths,0.15356982871890068
Waihao River_Waimate Creek,15000,percentile5,0.1069355681538582,5,4. Beach stream,Non-tidal river mouths,0.08469450324773789
Waihao River_Waimate Creek,15000,percentile10,0.11745728030800819,5,4. Beach stream,Non-tidal river mouths,0.09369789510965348
Waihao River_Waimate Creek,15000,percentile90,0.2717814147472382,5,4. Beach stream,Non-tidal river mouths,0.2776125848293305
Waihao River_Waimate Creek,15000,percentile95,0.34222863614559174,5,4. Beach stream,Non-tidal river mouths,0.3451655253767967
Waihi Estuary_Kaikokopu Canal,15000,valid_days_pc,61.544782251437965,5,7. Tidal lagoon,Tidal river mouths,61.81867981374966
Waihi Estuary_Kaikokopu Canal,15000,var,0.008822918476001309,5,7. Tidal lagoon,Tidal river mouths,0.0028568168284898604
Waihi Estuary_Kaikokopu Canal,15000,mean,0.1573771936143365,5,7. Tidal lagoon,Tidal river mouths,0.12072177249385316
Waihi Estuary_Kaikokopu Canal,15000,median,0.13170993328094482,5,7. Tidal lagoon,Tidal river mouths,0.10820165276527403
Waihi Estuary_Kaikokopu Canal,15000,percentile5,0.07682586461305618,5,7. Tidal lagoon,Tidal river mouths,0.06160054877400398
Waihi Estuary_Kaikokopu Canal,15000,percentile10,0.08577351868152619,5,7. Tidal lagoon,Tidal river mouths,0.06835657358169556
Waihi Estuary_Kaikokopu Canal,15000,percentile90,0.2536182403564453,5,7. Tidal lagoon,Tidal river mouths,0.18839064091444022
Waihi Estuary_Kaikokopu Canal,15000,percentile95,0.3337615609169006,5,7. Tidal lagoon,Tidal river mouths,0.22764421999454498
Waihi Estuary_Pongakawa Canal,15000,valid_days_pc,61.68173103259381,5,7. Tidal lagoon,Tidal river mouths,61.68173103259381
Waihi Estuary_Pongakawa Canal,15000,var,0.008644484863692172,5,7. Tidal lagoon,Tidal river mouths,0.002846994566794292
Waihi Estuary_Pongakawa Canal,15000,mean,0.15600001082638176,5,7. Tidal lagoon,Tidal river mouths,0.12071186552886218
Waihi Estuary_Pongakawa Canal,15000,median,0.1307750642299652,5,7. Tidal lagoon,Tidal river mouths,0.10808999091386794
Waihi Estuary_Pongakawa Canal,15000,percentile5,0.07560897618532181,5,7. Tidal lagoon,Tidal river mouths,0.061392298154532905
Waihi Estuary_Pongakawa Canal,15000,percentile10,0.08532040566205978,5,7. Tidal lagoon,Tidal river mouths,0.06801285743713378
Waihi Estuary_Pongakawa Canal,15000,percentile90,0.2515623897314072,5,7. Tidal lagoon,Tidal river mouths,0.18969606384634977
Waihi Estuary_Pongakawa Canal,15000,percentile95,0.3334586650133132,5,7. Tidal lagoon,Tidal river mouths,0.22732994109392157
Waiho River_Waiho River,15000,valid_days_pc,54.25910709394687,5,5. Freshwater river mouth,Non-tidal river mouths,49.95891536565325
Waiho River_Waiho River,15000,var,0.01576062147726434,5,5. Freshwater river mouth,Non-tidal river mouths,0.02129982717319971
Waiho River_Waiho River,15000,mean,0.19177101396592142,5,5. Freshwater river mouth,Non-tidal river mouths,0.2107277074491752
Waiho River_Waiho River,15000,median,0.1612882912158966,5,5. Freshwater river mouth,Non-tidal river mouths,0.1728683039546013
Waiho River_Waiho River,15000,percentile5,0.10041949898004532,5,5. Freshwater river mouth,Non-tidal river mouths,0.08613622039556504
Waiho River_Waiho River,15000,percentile10,0.11084149032831192,5,5. Freshwater river mouth,Non-tidal river mouths,0.09872369244694709
Waiho River_Waiho River,15000,percentile90,0.29903292655944824,5,5. Freshwater river mouth,Non-tidal river mouths,0.36256523579359057
Waiho River_Waiho River,15000,percentile95,0.3796168565750122,5,5. Freshwater river mouth,Non-tidal river mouths,0.4746040113270283
Waihou River_Waihou River (Waikato),15000,valid_days_pc,46.61736510545056,6,6. Tidal river mouth,Tidal river mouths,43.549712407559575
Waihou River_Waihou River (Waikato),15000,var,0.1412395309956468,6,6. Tidal river mouth,Tidal river mouths,0.36088173626310405
Waihou River_Waihou River (Waikato),15000,mean,0.6951815990247402,6,6. Tidal river mouth,Tidal river mouths,0.6736633728791332
Waihou River_Waihou River (Waikato),15000,median,0.5869948714971542,6,6. Tidal river mouth,Tidal river mouths,0.4963019788265228
Waihou River_Waihou River (Waikato),15000,percentile5,0.2584815099835396,6,6. Tidal river mouth,Tidal river mouths,0.20951495729386804
Waihou River_Waihou River (Waikato),15000,percentile10,0.30065656006336217,6,6. Tidal river mouth,Tidal river mouths,0.24807205870747567
Waihou River_Waihou River (Waikato),15000,percentile90,1.233951735496521,6,6. Tidal river mouth,Tidal river mouths,1.2637326836586
Waihou River_Waihou River (Waikato),15000,percentile95,1.4199163734912865,6,6. Tidal river mouth,Tidal river mouths,1.7123634874820706
Waihua River_Waihua River,15000,valid_days_pc,59.54533004656258,5,3. Hāpua-type lagoon,Non-tidal river mouths,57.62804711038072
Waihua River_Waihua River,15000,var,0.011228686547782727,5,3. Hāpua-type lagoon,Non-tidal river mouths,0.015673096143143835
Waihua River_Waihua River,15000,mean,0.16016378266036016,5,3. Hāpua-type lagoon,Non-tidal river mouths,0.1661623149088623
Waihua River_Waihua River,15000,median,0.14059118181467056,5,3. Hāpua-type lagoon,Non-tidal river mouths,0.13244345784187317
Waihua River_Waihua River,15000,percentile5,0.06945889890193939,5,3. Hāpua-type lagoon,Non-tidal river mouths,0.056781985238194464
Waihua River_Waihua River,15000,percentile10,0.07874640151858331,5,3. Hāpua-type lagoon,Non-tidal river mouths,0.06453010067343712
Waihua River_Waihua River,15000,percentile90,0.23945960104465486,5,3. Hāpua-type lagoon,Non-tidal river mouths,0.29340545237064364
Waihua River_Waihua River,15000,percentile95,0.2902097195386887,5,3. Hāpua-type lagoon,Non-tidal river mouths,0.3969621986150738
Waikanae River_Waikanae River,15000,valid_days_pc,57.84716516023008,5,6. Tidal river mouth,Tidal river mouths,56.14900027389756
Waikanae River_Waikanae River,15000,var,0.006654295903188823,5,6. Tidal river mouth,Tidal river mouths,0.007024088384910869
Waikanae River_Waikanae River,15000,mean,0.14115951531637233,5,6. Tidal river mouth,Tidal river mouths,0.11831747425220361
Waikanae River_Waikanae River,15000,median,0.1225867047905922,5,6. Tidal river mouth,Tidal river mouths,0.09773943200707436
Waikanae River_Waikanae River,15000,percentile5,0.06906676292419434,5,6. Tidal river mouth,Tidal river mouths,0.0541993023827672
Waikanae River_Waikanae River,15000,percentile10,0.08023458383977414,5,6. Tidal river mouth,Tidal river mouths,0.060243367217481136
Waikanae River_Waikanae River,15000,percentile90,0.2114682823419571,5,6. Tidal river mouth,Tidal river mouths,0.19038544744253166
Waikanae River_Waikanae River,15000,percentile95,0.2633673042058941,5,6. Tidal river mouth,Tidal river mouths,0.22916461788117876
Waikari River_Waikari River,15000,valid_days_pc,57.710216379074225,5,6. Tidal river mouth,Tidal river mouths,55.2177485620378
Waikari River_Waikari River,15000,var,0.010455822045916188,5,6. Tidal river mouth,Tidal river mouths,0.009162824178512196
Waikari River_Waikari River,15000,mean,0.15268465754406738,5,6. Tidal river mouth,Tidal river mouths,0.14645945927819295
Waikari River_Waikari River,15000,median,0.1336207240819931,5,6. Tidal river mouth,Tidal river mouths,0.1239662542939186
Waikari River_Waikari River,15000,percentile5,0.06772951744496822,5,6. Tidal river mouth,Tidal river mouths,0.057846218813210726
Waikari River_Waikari River,15000,percentile10,0.07604615688323975,5,6. Tidal river mouth,Tidal river mouths,0.06524771451950073
Waikari River_Waikari River,15000,percentile90,0.22922889888286596,5,6. Tidal river mouth,Tidal river mouths,0.2435973696410656
Waikari River_Waikari River,15000,percentile95,0.28377779424190464,5,6. Tidal river mouth,Tidal river mouths,0.3210436925292015
Waikato River_Waikato River,15000,valid_days_pc,54.01259928786634,8,6. Tidal river mouth,Tidal river mouths,51.98575732675979
Waikato River_Waikato River,15000,var,0.021281485869356007,8,6. Tidal river mouth,Tidal river mouths,0.028018980771041174
Waikato River_Waikato River,15000,mean,0.22669839371622938,8,6. Tidal river mouth,Tidal river mouths,0.23685157892526815
Waikato River_Waikato River,15000,median,0.18774361908435824,8,6. Tidal river mouth,Tidal river mouths,0.1874101161956787
Waikato River_Waikato River,15000,percentile5,0.08624861240386963,8,6. Tidal river mouth,Tidal river mouths,0.06836314033716917
Waikato River_Waikato River,15000,percentile10,0.09670993015170097,8,6. Tidal river mouth,Tidal river mouths,0.08077209554612637
Waikato River_Waikato River,15000,percentile90,0.40030355155468,8,6. Tidal river mouth,Tidal river mouths,0.4555048748850823
Waikato River_Waikato River,15000,percentile95,0.5147202819585787,8,6. Tidal river mouth,Tidal river mouths,0.5536939665675161
Waikawa Harbour_Waikawa River,15000,valid_days_pc,45.24787729389208,5,7. Tidal lagoon,Tidal river mouths,36.674883593536016
Waikawa Harbour_Waikawa River,15000,var,0.0077459443960347756,5,7. Tidal lagoon,Tidal river mouths,0.003711879934686481
Waikawa Harbour_Waikawa River,15000,mean,0.1643577492592933,5,7. Tidal lagoon,Tidal river mouths,0.130122491264962
Waikawa Harbour_Waikawa River,15000,median,0.14582262933254242,5,7. Tidal lagoon,Tidal river mouths,0.11494645476341248
Waikawa Harbour_Waikawa River,15000,percentile5,0.08937682211399078,5,7. Tidal lagoon,Tidal river mouths,0.07220766097307205
Waikawa Harbour_Waikawa River,15000,percentile10,0.10055484324693681,5,7. Tidal lagoon,Tidal river mouths,0.0801998630166054
Waikawa Harbour_Waikawa River,15000,percentile90,0.2330811515450478,5,7. Tidal lagoon,Tidal river mouths,0.19022163748741153
Waikawa Harbour_Waikawa River,15000,percentile95,0.29549461230635565,5,7. Tidal lagoon,Tidal river mouths,0.23295126035809516
Waikawa Stream_Waikawa Stream,15000,valid_days_pc,56.77896466721446,5,4. Beach stream,Non-tidal river mouths,54.9438509997261
Waikawa Stream_Waikawa Stream,15000,var,0.015625623911205574,5,4. Beach stream,Non-tidal river mouths,0.019689818834402628
Waikawa Stream_Waikawa Stream,15000,mean,0.15224925650879417,5,4. Beach stream,Non-tidal river mouths,0.14360439404009553
Waikawa Stream_Waikawa Stream,15000,median,0.12299109995365144,5,4. Beach stream,Non-tidal river mouths,0.1080959290266037
Waikawa Stream_Waikawa Stream,15000,percentile5,0.06258583068847656,5,4. Beach stream,Non-tidal river mouths,0.05243611801415682
Waikawa Stream_Waikawa Stream,15000,percentile10,0.07336771488189697,5,4. Beach stream,Non-tidal river mouths,0.05944436695426702
Waikawa Stream_Waikawa Stream,15000,percentile90,0.24315867125988005,5,4. Beach stream,Non-tidal river mouths,0.2434917539358139
Waikawa Stream_Waikawa Stream,15000,percentile95,0.32541389465332016,5,4. Beach stream,Non-tidal river mouths,0.3387906774878502
Waikawau River_Waikawau River,15000,valid_days_pc,56.28594905505341,5,4. Beach stream,Non-tidal river mouths,52.75267050123254
Waikawau River_Waikawau River,15000,var,0.004295462150923681,5,4. Beach stream,Non-tidal river mouths,0.007161282748505948
Waikawau River_Waikawau River,15000,mean,0.12897993630056617,5,4. Beach stream,Non-tidal river mouths,0.11915146359576151
Waikawau River_Waikawau River,15000,median,0.12076058983802795,5,4. Beach stream,Non-tidal river mouths,0.09842640720307828
Waikawau River_Waikawau River,15000,percentile5,0.05150926634669304,5,4. Beach stream,Non-tidal river mouths,0.04478229768574238
Waikawau River_Waikawau River,15000,percentile10,0.06088565662503242,5,4. Beach stream,Non-tidal river mouths,0.04873086977750063
Waikawau River_Waikawau River,15000,percentile90,0.20366874933242804,5,4. Beach stream,Non-tidal river mouths,0.20518987625837326
Waikawau River_Waikawau River,15000,percentile95,0.23575759977102276,5,4. Beach stream,Non-tidal river mouths,0.247806029394269
Waikouaiti River_Waikouaiti River,15000,valid_days_pc,49.95891536565325,5,7. Tidal lagoon,Tidal river mouths,42.31717337715694
Waikouaiti River_Waikouaiti River,15000,var,0.009788555133836597,5,7. Tidal lagoon,Tidal river mouths,0.0035247513247080894
Waikouaiti River_Waikouaiti River,15000,mean,0.16645723692725592,5,7. Tidal lagoon,Tidal river mouths,0.1284505606782668
Waikouaiti River_Waikouaiti River,15000,median,0.14531812071800232,5,7. Tidal lagoon,Tidal river mouths,0.11469633877277374
Waikouaiti River_Waikouaiti River,15000,percentile5,0.09362248107790946,5,7. Tidal lagoon,Tidal river mouths,0.07622409537434578
Waikouaiti River_Waikouaiti River,15000,percentile10,0.1028318740427494,5,7. Tidal lagoon,Tidal river mouths,0.0822385922074318
Waikouaiti River_Waikouaiti River,15000,percentile90,0.23531484827399257,5,7. Tidal lagoon,Tidal river mouths,0.17963809520006185
Waikouaiti River_Waikouaiti River,15000,percentile95,0.2928264908492565,5,7. Tidal lagoon,Tidal river mouths,0.21948767900466915
Waimakariri River_Waimakariri River,15000,valid_days_pc,56.72418515475212,7,6. Tidal river mouth,Tidal river mouths,52.17748562037798
Waimakariri River_Waimakariri River,15000,var,0.028349726875534356,7,6. Tidal river mouth,Tidal river mouths,0.01910992034250575
Waimakariri River_Waimakariri River,15000,mean,0.2335626405399816,7,6. Tidal river mouth,Tidal river mouths,0.22572418183694518
Waimakariri River_Waimakariri River,15000,median,0.19270865619182587,7,6. Tidal river mouth,Tidal river mouths,0.192045196890831
Waimakariri River_Waimakariri River,15000,percentile5,0.10248487442731857,7,6. Tidal river mouth,Tidal river mouths,0.08037027791142463
Waimakariri River_Waimakariri River,15000,percentile10,0.11810429394245148,7,6. Tidal river mouth,Tidal river mouths,0.09680539071559907
Waimakariri River_Waimakariri River,15000,percentile90,0.36991262435913086,7,6. Tidal river mouth,Tidal river mouths,0.378537079691887
Waimakariri River_Waimakariri River,15000,percentile95,0.5037974715232849,7,6. Tidal river mouth,Tidal river mouths,0.4584547400474548
Waimaukau River_Waimamaku River,15000,valid_days_pc,55.92988222404821,5,6. Tidal river mouth,Tidal river mouths,53.02656806354423
Waimaukau River_Waimamaku River,15000,var,0.0018519755650389682,5,6. Tidal river mouth,Tidal river mouths,0.0011760011948446466
Waimaukau River_Waimamaku River,15000,mean,0.10911835225191364,5,6. Tidal river mouth,Tidal river mouths,0.08552314553213544
Waimaukau River_Waimamaku River,15000,median,0.10147406905889512,5,6. Tidal river mouth,Tidal river mouths,0.07802855595946312
Waimaukau River_Waimamaku River,15000,percentile5,0.059138411283493036,5,6. Tidal river mouth,Tidal river mouths,0.045094980392605066
Waimaukau River_Waimamaku River,15000,percentile10,0.06585344970226288,5,6. Tidal river mouth,Tidal river mouths,0.05010907258838415
Waimaukau River_Waimamaku River,15000,percentile90,0.15798467993736268,5,6. Tidal river mouth,Tidal river mouths,0.13238338381052017
Waimaukau River_Waimamaku River,15000,percentile95,0.1832045428454875,5,6. Tidal river mouth,Tidal river mouths,0.14935864135622978
Waimea Inlet_Waimea River,15000,valid_days_pc,58.64146809093399,6,8. Shallow drowned valley,Drowned valleys,58.20323199123528
Waimea Inlet_Waimea River,15000,var,0.031628553780585475,6,8. Shallow drowned valley,Drowned valleys,0.021453130416760117
Waimea Inlet_Waimea River,15000,mean,0.2730458779943457,6,8. Shallow drowned valley,Drowned valleys,0.2278785851466305
Waimea Inlet_Waimea River,15000,median,0.2211681753396988,6,8. Shallow drowned valley,Drowned valleys,0.18509909510612488
Waimea Inlet_Waimea River,15000,percentile5,0.12660753726959229,6,8. Shallow drowned valley,Drowned valleys,0.10190340057015418
Waimea Inlet_Waimea River,15000,percentile10,0.14223487675189972,6,8. Shallow drowned valley,Drowned valleys,0.12007520794868468
Waimea Inlet_Waimea River,15000,percentile90,0.44553878903388977,6,8. Shallow drowned valley,Drowned valleys,0.37999992370605484
Waimea Inlet_Waimea River,15000,percentile95,0.6180203557014465,6,8. Shallow drowned valley,Drowned valleys,0.5156684637069702
Waingongoro River_Kaupokonui Stream,15000,valid_days_pc,58.778416872089835,6,4. Beach stream,Non-tidal river mouths,54.01259928786634
Waingongoro River_Kaupokonui Stream,15000,var,0.004763721768529528,6,4. Beach stream,Non-tidal river mouths,0.012267084502649128
Waingongoro River_Kaupokonui Stream,15000,mean,0.13375040205093128,6,4. Beach stream,Non-tidal river mouths,0.13690137672927571
Waingongoro River_Kaupokonui Stream,15000,median,0.12309209257364273,6,4. Beach stream,Non-tidal river mouths,0.11167282983660698
Waingongoro River_Kaupokonui Stream,15000,percentile5,0.06647470407187939,6,4. Beach stream,Non-tidal river mouths,0.05477515421807766
Waingongoro River_Kaupokonui Stream,15000,percentile10,0.0755739901214838,6,4. Beach stream,Non-tidal river mouths,0.06052119992673397
Waingongoro River_Kaupokonui Stream,15000,percentile90,0.1938842125236988,6,4. Beach stream,Non-tidal river mouths,0.21875793039798735
Waingongoro River_Kaupokonui Stream,15000,percentile95,0.23444298282265663,6,4. Beach stream,Non-tidal river mouths,0.27842749357223506
Waingongoro River_Waingongoro River,15000,valid_days_pc,57.408929060531364,5,4. Beach stream,Non-tidal river mouths,52.0679265954533
